DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2017,15.7,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2018,14.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2019,12.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2020,12.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2021,13.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BE,2022,12.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2013,33.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2014,32.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2015,29.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2016,26.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2017,22.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2018,19.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2019,17.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2020,17.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2021,16.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,BG,2022,12.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2013,8.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2014,9.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2015,9.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2016,10.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2017,8.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2018,8.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2019,8.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2020,8.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2021,10.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CH,2022,8.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2013,19.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2014,19.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2015,18.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2016,15.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2017,14.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2018,10.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2019,7.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2020,7.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2021,8.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CY,2022,8.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2013,25.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2014,21.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2015,22.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2016,20.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2017,12.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2018,10.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2019,10.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2020,9.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2021,11.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,CZ,2022,12.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2013,10.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2014,10.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2015,9.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2016,8.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2017,8.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2018,7.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2019,6.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2020,7.3,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2021,7.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DE,2022,6.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2013,10.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2014,9.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2015,9.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2016,7.6,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2017,7.7,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2018,7.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2019,7.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2020,7.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2021,7.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,DK,2022,6.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2013,13.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2014,12.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2015,11.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2016,12.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2017,10.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2018,9.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2019,8.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2020,11.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2021,12.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EE,2022,9.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2013,31.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2014,29.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2015,27.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2016,28.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2017,25.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2018,24.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2019,22.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2020,22.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2021,17.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,EL,2022,15.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2013,34.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2014,33.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2015,30.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2016,27.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2017,24.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2018,21.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2019,19.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2020,21.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2021,20.8,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ES,2022,18.7,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2013,12.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2014,12.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2015,12.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2016,12.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2017,13.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2018,12.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2019,11.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2020,12.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2021,13.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FI,2022,13.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2013,15.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2014,16.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2015,16.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2016,17.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2017,16.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2018,15.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2019,14.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2020,13.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2021,13.5,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,FR,2022,12.4,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2013,21.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2014,25.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2015,22.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2016,17.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2017,20.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2018,12.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2019,8.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2020,9.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2021,10.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HR,2022,11.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2013,22.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2014,17.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2015,16.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2016,12.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2017,10.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2018,9.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2019,9.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2020,10.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2021,10.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,HU,2022,11.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2013,22.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2014,19.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2015,17.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2016,14.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2017,11.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2018,9.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2019,8.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2020,7.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2021,8.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IE,2022,7.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2013,6.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2014,5.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2015,4.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2016,3.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2017,3.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2018,3.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2019,4.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2020,6.9,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2021,8.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IS,2022,5.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2013,15.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2014,16.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2015,15.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2016,15.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2017,15.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2018,14.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2019,13.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2020,12.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2021,13.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,IT,2022,11.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2013,33.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2014,30.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2015,27.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2016,26.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2017,22.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2018,19.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2019,18.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2020,23.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2021,17.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LT,2022,16.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2013,9.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2014,9.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2015,9.4,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2016,8.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2017,7.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2018,6.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2019,7.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2020,10.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2021,6.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LU,2022,6.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2013,22.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2014,21.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2015,19.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2016,18.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2017,16.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2018,14.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2019,11.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2020,16.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2021,14.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,LV,2022,14.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2013,41.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2014,34.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2015,29.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2016,24.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2017,22.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2018,22.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2019,28.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,ME,2020,36.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,MK,2013,34.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,MK,2014,32.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,T,ED0-2,Y20-64,PC_ACT,MK,2015,30.8,
